x,y,reach_id_R,reach_len,n_nodes,width,width_var,max_width,rch_id_up,rch_id_dn,n_rch_up,n_rch_down,fdir_set,conn_reach,rg_us_nd,rg_ds_nd,rg_inlet,rg_outlet,rg_flux,rg_outflx,wse,wse_var,facc,n_chan_max,n_chan_mod,obstr_type,grod_id,hfalls_id,dist_out,lakeflag,swot_orbit,swot_obs,type,river_name,edit_flag,trib_flag,path_freq,path_order,path_segs,main_side,strm_order,end_reach,network,mask_date
-89.342921220128730,29.173682311180848,254,1536.894971624779373,7,103.654463296749611,6198.372025127292545,393.877850815217471,"264","2208",1,1,1,"264, 265, 2208",216,204,0,0,0.045136698447895,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2015 Landsat 8, manually cleaned in 2025"
-89.341948158295835,29.219934101682295,264,9575.116961077230371,44,208.345158734965224,1131.841657902761426,355.871750990884550,"283",254 265,1,2,1,"282, 283, 254, 265",226,216,0,0,0.090841624998933,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2015 Landsat 8, manually cleaned in 2025"
-89.348139549272062,29.174234434733712,265,1487.453192391382117,6,104.959374402055488,2839.798644061892901,337.609586413043530,"264","2208",1,1,1,"254, 264, 2208",216,204,0,0,0.045704926551039,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2015 Landsat 8, manually cleaned in 2025"
-89.358438420929161,29.248199633226704,282,3108.750560619422231,14,126.731936884772381,2667.043292005923377,342.266490350456706,"283",302 2209,1,2,1,"264, 283, 302, 2209",226,240,0,0,0.055257031916542,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2015 Landsat 8, manually cleaned in 2025"
-89.350841569420467,29.267228900425952,283,1853.196911005511765,8,248.928427330722940,22184.604370845565427,873.518366434697100,"304",264 282,1,2,1,"304, 305, 264, 282",241,226,0,0,0.146098656915475,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2015 Landsat 8, manually cleaned in 2025"
-89.382497825464228,29.232227589146749,302,5108.616426273172692,23,89.786715885519826,738.246822874929649,202.878112483403214,"282",2211 2214,1,2,1,"282, 2209, 2211, 2214",240,254,0,0,0.019708949189605,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2015 Landsat 8, manually cleaned in 2025"
-89.350370017740048,29.280095770232538,304,1681.564495058744342,7,901.817509291389342,1194.148654868417680,936.490560196272440,"328",283 305,1,2,1,"328, 329, 283, 305",256,241,0,0,0.734019998352913,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2015 Landsat 8, manually cleaned in 2025"
-89.302160317950921,29.237226978940985,305,12372.108445867716000,56,1001.722657880834845,23401.838306807807385,1545.073672819535204,"304",330 331,1,2,1,"283, 304, 330, 331",241,257,0,0,0.587921341437437,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2015 Landsat 8, manually cleaned in 2025"
-89.364259572605008,29.296809907963219,328,3264.245431650692808,15,860.676447762898647,786.326432327533666,922.868153479176499,,304 329,0,2,1,"304, 329",272,256,1,0,1.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2015 Landsat 8, manually cleaned in 2025"
-89.341886106910579,29.295130191071895,329,3318.514264838601775,15,326.783225450173290,11446.424955642653003,844.023966032608882,"328",359 409,1,2,1,"304, 328, 359, 409",256,273,0,0,0.265980001647087,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2015 Landsat 8, manually cleaned in 2025"
-89.262540804757307,29.174163978827082,330,5001.735142949314650,23,1257.519315900602805,10103.587946780109633,1635.655634329502163,"305",361 362,1,2,1,"305, 331, 361, 362",257,274,0,0,0.298475277277607,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2015 Landsat 8, manually cleaned in 2025"
-89.267187922298191,29.195905349406292,331,700.525682286928145,3,1219.477941061956699,13888.598202183495232,1545.073672819535204,"305",363 364,1,2,1,"305, 330, 363, 364",257,275,0,0,0.289446064159831,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2015 Landsat 8, manually cleaned in 2025"
-89.323654368674610,29.306616695754649,359,1597.162098455483374,7,309.203435003963648,1644.926928518091927,405.756224966806428,"329",2218 2230,1,2,1,"329, 409, 2218, 2230",273,300,0,0,0.188162118226026,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2015 Landsat 8, manually cleaned in 2025"
-89.254238083247060,29.152041566357330,361,749.967461520325401,3,1137.597568958679176,15792.032464921467181,1509.835970150309549,"330",410 468,1,2,1,"330, 362, 410, 468",274,302,0,0,0.152798173547747,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2015 Landsat 8, manually cleaned in 2025"
-89.247610176524077,29.153084918047320,362,1255.553649613909556,5,1084.580497320172071,25510.904756908919808,1509.835970150309549,"330",412 540,1,2,1,"330, 361, 412, 540",274,303,0,0,0.145677103729860,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2015 Landsat 8, manually cleaned in 2025"
-89.260734123407332,29.193557016485880,363,770.446917026655228,3,679.718919803931726,60666.905140085793391,1181.633552445652413,"331",477 2215,1,2,1,"331, 364, 477, 2215",275,304,0,0,0.122885288453550,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2015 Landsat 8, manually cleaned in 2025"
